genome	hoc	gene_count
zang1817v1_chrND	HOC208198	1
zang1817v1_chrND	HOC208476	1
zavitan_chrNA	HOC000359	7
zavitan_chrNA	HOC000811	4
zavitan_chrNA	HOC001177	1
zavitan_chrNA	HOC001471	2
zavitan_chrNA	HOC001516	2
zavitan_chrNA	HOC003999	1
zavitan_chrNA	HOC004266	1
zavitan_chrNA	HOC005133	1
zavitan_chrNA	HOC005252	1
zavitan_chrNA	HOC005697	1
zavitan_chrNA	HOC005795	1
zavitan_chrNA	HOC006000	1
zavitan_chrNA	HOC006100	1
zavitan_chrNA	HOC006280	1
zavitan_chrNA	HOC006786	1
zavitan_chrNA	HOC008249	1
zavitan_chrNA	HOC009473	1
zavitan_chrNA	HOC010400	1
zavitan_chrNA	HOC010694	1
zavitan_chrNA	HOC011076	1
zavitan_chrNA	HOC011644	1
zavitan_chrNA	HOC012251	1
zavitan_chrNA	HOC013366	1
zavitan_chrNA	HOC013787	1
zavitan_chrNA	HOC016423	1
zavitan_chrNA	HOC016437	1
zavitan_chrNA	HOC017870	1
zavitan_chrNA	HOC023174	1
zavitan_chrNA	HOC023293	1
zavitan_chrNA	HOC031372	1
zavitan_chrNA	HOC101284	1
zavitan_chrNA	HOC114670	1
zavitan_chrNA	HOC135785	1
zavitan_chrNA	HOC144016	1
zavitan_chrNA	HOC144019	1
zavitan_chrNA	HOC215890	1
zavitan_chrNB	HOC000359	5
zavitan_chrNB	HOC000811	4
zavitan_chrNB	HOC001471	2
zavitan_chrNB	HOC001516	2
zavitan_chrNB	HOC003999	1
zavitan_chrNB	HOC004266	1
zavitan_chrNB	HOC005133	1
zavitan_chrNB	HOC005252	1
zavitan_chrNB	HOC005697	1
zavitan_chrNB	HOC005795	1
zavitan_chrNB	HOC006000	1
zavitan_chrNB	HOC006100	1
zavitan_chrNB	HOC006280	1
zavitan_chrNB	HOC006786	1
zavitan_chrNB	HOC008249	1
zavitan_chrNB	HOC009473	1
zavitan_chrNB	HOC010400	1
zavitan_chrNB	HOC010694	1
zavitan_chrNB	HOC011076	1
zavitan_chrNB	HOC011644	1
zavitan_chrNB	HOC012251	1
zavitan_chrNB	HOC013366	1
zavitan_chrNB	HOC013787	1
zavitan_chrNB	HOC016423	1
zavitan_chrNB	HOC016437	1
zavitan_chrNB	HOC017870	1
zavitan_chrNB	HOC023293	1
zavitan_chrNB	HOC023932	1
zavitan_chrNB	HOC024871	1
zavitan_chrNB	HOC059860	1
zavitan_chrNB	HOC081568	1
zavitan_chrNB	HOC139444	1
zavitan_chrNB	HOC217631	1
zavitan_chrNB	HOC218126	1
zavitan_chrNB	HOC219470	1
